species,hs.canopy,hs.floor,b.tsmbf,b.tsdbf,b.tsgss,b.mangrove,b.fgs,b.dxs,b.tscf,b.tgss,b.tcforest,b.tbmforest,b.montane,mh.flfs,mh.ab,mh.bwa,mh.tttr,mh.th,mh.tt,mh.cr,mh.ca,mh.fwsl,mh.ma,mh.ada,mh.oihd,wild,semi.domestic,domestic,bites.man,bites.mammals,A3_wingl,no.lat.teeth,wing.length,wingl_wingw,temp,temp.range,flii,canopy,ghm,evi,tribe_Phlebotomini,subtribe_Lutzomyiina,subtribe_Psychodopygina,genus_Bichromomyia,genus_Brumptomyia,genus_Dampfomyia,genus_Deanemyia,genus_Evandromyia,genus_Expapillata,genus_Hertigia,genus_Lutzomyia,genus_Martinsmyia,genus_Micropygomyia,genus_Migonemyia,genus_Nyssomyia,genus_Oligodontomyia,genus_Pintomyia,genus_Pressatia,genus_Psathyromyia,genus_Psychodopygus,genus_Sciopemyia,genus_Trichophoromyia,genus_Trichopygomyia,genus_Viannamyia,genus_Warileya,maxshape_spear,hypoteeth_rough,hypoteeth_smooth,hypoteeth_spiculate,log.citations,log.labrum.length,log.no.ven.teeth,log.no.cib.teeth,log.rainfall,log.wind.speed,log.tree.cover,log.crops.cover,log.grass.cover,log.urban.cover,log.water.perm.cover,log.water.seas.cover,log.ecoregion.breadth,leish
Hertigia hertigi,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,22.94912109,14.20962524,5986.0,34.0,0.436974943,5109.343478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,5.42984751000862,-0.977518552766079,4.60518018593809,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Warileya euniceae,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,15.54338989,14.38858032,9205.0,28.0,0.179142773,3973.847826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0009995003330834,,,,5.81231493148548,-0.918330588467692,4.51525641931929,-6.90775527898214,1.60963789243677,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Warileya fourgassiensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0009995003330834,,,,,,,,,,,,,0.0
Warileya leponti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0009995003330834,,,,,,,,,,,,,0.0
Warileya lumbrerasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.693647055601596,-0.820526109889776,,,,,,,,,,,,0.0
Warileya nigrosaccula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,1.48,2.6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70811686554675,-1.60445037092306,,,,,,,,,,,,0.0
Warileya phlebotomanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,3.4,2.6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.693647055601596,-0.991553216374702,3.68890445380144,,,,,,,,,,,0.0
Warileya rotundipennis,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,,1.0,1.0,,0.13,8.0,2.18,2.5,16.36003011,12.96442668,7740.0,24.33333333,0.316741228,4367.115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.3865443298751,-1.10563690360507,3.40123071443995,,6.30191906859597,-0.677441922301792,4.23315436058241,0.0337570964758647,2.949740689703,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Warileya yungasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.693647055601596,,,,,,,,,,,,,0.0
Brumptomyia angelae,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,,,,,,,,,,,,,0.0
Brumptomyia avellari,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,,,,,24.52962181,18.31817989,5660.727273,7.576271186,0.56193044,3443.492852,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.83327216585559,,,,4.75139412289207,0.132778328392818,3.22108287913116,1.561027167716,3.25277536527519,3.52089145885563,-6.90775527898214,-3.84721969122635,2.19733568227495,0.0
Brumptomyia beaupertuyi,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,20.32677612,14.13812256,4973.0,13.0,0.447119474,4949.013043,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,-1.25702202541575,,0.693647055601596,5.46193359227105,-2.71839027589568,4.52829994072989,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Brumptomyia bragai,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.90775527898214,,,,,,,,,,,,,0.0
Brumptomyia brumpti,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.13,4.0,2.45,3.1,24.93800728,17.72504204,3929.909091,6.338709677,0.59284991,3325.47216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.09108790687074,-1.42295834549148,2.4849899796493,,4.84496356602266,-0.203187608565562,3.08682683511284,2.07187670998097,3.1391774665996,3.65453091721041,0.201781515091701,-0.297146069797596,2.07956653386799,0.0
Brumptomyia cardosoi,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09894556645823,,,,,,,,,,,,,0.0
Brumptomyia carvalheiroi,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,,1.0,,7.0,2.939,2.936063936,19.93026123,16.57098389,7582.0,21.0,0.220962152,4266.730435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,,2.89042731190857,,4.80249026959624,0.0946419138370812,4.27668000780849,-6.90775527898214,2.15187847556934,2.19733568227495,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Brumptomyia cunhai,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,,22.51118513,17.09115165,3091.0,12.28571429,0.401791553,3728.319876,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.79192612200738,,,,4.41547142521674,0.327917250428882,3.66285443637218,2.26780137891371,3.25703553574219,2.65933003478287,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia devenanzii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,-1.26797813430185,,,,,,,,,,,,0.0
Brumptomyia figueireidoi,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.58497768270014,,,,,,,,,,,,,0.0
Brumptomyia galindoi,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.13,4.8,2.39,3.1,25.75944837,15.46284551,2679.268293,16.06521739,0.441825719,5167.820605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09894556645823,-1.38230233985035,2.5015179155932,,4.60972279511881,0.558635251366526,3.96727094804623,1.7550278297325,2.80236647502447,2.18273851661374,-6.90775527898214,1.46990594362299,1.79192612200738,0.0
Brumptomyia guimaraesi,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,1.0,,,,,21.25823703,19.43481784,2500.5,13.66666667,0.518240301,3798.893237,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3979861777573,,,,5.83799275590868,0.0575348548104882,3.43042890996708,3.10910560072167,2.84238034897014,3.10113778809935,-6.90775527898214,-6.90775527898214,1.60963789243677,0.0
Brumptomyia hamata,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,26.54403687,17.36344604,4588.0,17.2,0.26684121,5258.909565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,,,,4.39440817099311,0.63244106051637,4.40868073691916,-6.90775527898214,1.23576212681534,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia leopoldoi,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,26.33342896,20.22271729,6944.0,13.0,0.111751437,4902.869565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,,,,4.5592739369989,-0.326915670808076,4.4260554817416,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Brumptomyia mangabeirai,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,,,,,,,,,,,,,0.0
Brumptomyia mesai,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,19.71028035,15.66845703,0.0,4.0,0.632099946,4622.882609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3865443298751,,,,4.85908190195083,-0.129238838261185,4.35586659172466,-0.221894331913778,2.51777711452064,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia nitzulescui,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,22.07009888,16.82121277,3410.714286,20.7,0.369145112,4361.468261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.94605299599506,,,,4.61718005789617,0.128096586785705,3.74858600757573,1.9686496360248,3.43208216524318,1.4588475538016,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia orlandoi,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.90775527898214,,,,,,,,,,,,,0.0
Brumptomyia ortizi,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,19.90200195,18.11373901,1335.0,7.0,0.66788578,3337.878261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0009995003330834,,,,4.70003479926967,-0.0562756668698438,3.8733029669164,-6.90775527898214,0.642380063506292,3.91204300522815,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia pentacantha,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,26.65670166,13.46420288,2625.0,0.0,0.457289308,4032.447826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.90775527898214,,,,5.099760152665,0.648062356306934,4.39198934168809,-6.90775527898214,2.43370107085158,1.09894556645823,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Brumptomyia pintoi,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,24.6750885,17.92507935,,0.0,0.802862436,1443.632609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09894556645823,,,,4.71644507172759,0.0394882216004751,-6.90775527898214,-6.90775527898214,-6.90775527898214,4.60518018593809,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia quimperi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.58497768270014,,,,,,,,,,,,,0.0
Brumptomyia spinosipes,1.0,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.37,6.0,2.63,3.2,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.90775527898214,-1.26940060964839,2.70811686554675,,,,,,,,,,,0.0
Brumptomyia travassosi,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.14,4.0,2.3,3.1,26.334375,8.003173828,0.0,0.0,0.577887654,5096.569565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.90775527898214,-1.70925824771631,2.70811686554675,,5.41016725406165,1.14335385434342,3.30325373733203,-6.90775527898214,3.75656146680079,2.30268508799438,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Brumptomyia troglodytes,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,20.62215576,17.25125122,5458.5,8.5,0.488902137,3554.423913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3865443298751,,,,4.54815001175731,0.271801459881112,4.22976375516312,-6.90775527898214,2.90147653762827,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Brumptomyia virgensi,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.58497768270014,,,,,,,,,,,,,0.0
Oligodontomyia isopsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693647055601596,,,,,,,,,,,,,0.0
Oligodontomyia oligodonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,3.148148148,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,-1.04696905551627,,,,,,,,,,,,0.0
Oligodontomyia toroensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,3.428571429,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Dampfomyia (Coromyia) aquilonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) beltrani,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,26.40758667,14.68756104,0.0,12.0,0.73293376,5562.76087,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,4.6069395796874,0.61486480168147,3.52049038785014,0.875885317239116,3.61633564263822,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Dampfomyia (Coromyia) deleoni,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.19,7.6,1.93,3.3,26.47207031,18.68991089,,10.0,0.545194626,4564.482609,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-6.90775527898214,-1.34323487165944,3.07273960991478,1.3865443298751,4.20732958550789,0.622235831220639,4.15262919349291,-6.90775527898214,2.24081606659641,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Dampfomyia (Coromyia) disneyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) isovespertilionis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) steatopyga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,10.0,2.7,3.2,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-6.90775527898214,-1.10563690360507,3.77048248231556,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) vesicifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) vespertilionis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) viriosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Coromyia) zeledoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) anthophora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,0.693647055601596,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) atulapai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) dodgei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,0.693647055601596,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) insolita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) leohidalgoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.863636364,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,2.4849899796493,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) permira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,6.4,1.54,3.7,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-6.90775527898214,-1.50959257746438,2.86795571861183,,,,,,,,,,,0.0
Dampfomyia (Dampfomyia) rosabali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Dampfomyia caminoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94605299599506,,,,,,,,,,,,,0.0
Dampfomyia delpozoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,0.693647055601596,,,,,,,,,,0.0
Dampfomyia inusitata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,0.693647055601596,,,,,,,,,,0.0
Evandromyia (Aldamyia) aldafalcaoae,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,,,,4.0,1.804,3.429657795,25.20027059,19.62930298,,4.0,0.620262762,3561.576812,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,3.21891582406822,1.3865443298751,4.82984086664648,-0.207330723182193,3.07889319132254,-6.90775527898214,2.52313862670652,4.0887902768646,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Evandromyia (Aldamyia) andersoni,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,25.16809998,16.47538757,0.0,27.5,0.123080578,5090.558696,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,5.08546445327494,-0.406183630183336,3.87745226437795,-6.90775527898214,3.70870659091368,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Evandromyia (Aldamyia) apurinan,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.186,6.0,1.798,3.457692308,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,3.71359645665077,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Aldamyia) bacula,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,25.5201709,15.49869263,2196.25,11.32,0.416029887,3769.143652,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,4.99888635414172,-0.394944996541554,3.34275579196291,2.48231997389123,3.14385050900645,3.40415965645727,-6.90775527898214,-6.90775527898214,1.60963789243677,0.0
